date,Fiyat,EMA_14,SMA_50,SMA_200,RSI_14,SMA_20,std_dev,Upper_Band,Lower_Band
2017-05-15,140.471,142.03112027194987,145.981,138.03551,32.1240539651201,142.83105,2.512707105370417,147.85646421074085,137.80563578925916
2017-05-16,141.635,141.9783042356899,145.9381,138.11018,36.501462213329184,142.51045,2.2020200887056323,146.91449017741127,138.10640982258872
2017-05-17,145.33,142.4251970042646,145.97092,138.204245,55.64494856238465,142.43104999999997,2.0586944630313133,146.5484389260626,138.31366107393734
2017-05-18,145.501,142.83530407036264,146.00362,138.29414,61.043749556831905,142.43099999999998,2.0586159632678096,146.5482319265356,138.31376807346436
2017-05-19,144.322,143.0335301943143,145.97848,138.372565,63.041886350322244,142.36715,1.9732182442609345,146.31358648852188,138.42071351147814
2017-05-21,144.755,143.26305950173906,145.97608,138.45527,66.46085997794921,142.36169999999998,1.966096696773368,146.2938933935467,138.42950660645326
2017-05-22,144.845,143.47398490150718,145.96214,138.54513,68.62037871956711,142.3631,1.967946161546946,146.2989923230939,138.4272076769061
2017-05-23,143.833,143.52185358130623,145.94729999999998,138.630425,61.93690388848124,142.29760000000002,1.8908420123849552,146.07928402476992,138.51591597523012
2017-05-24,143.944,143.57813977046538,145.92454,138.71285,59.367167919799456,142.31390000000002,1.9041816836166237,146.12226336723327,138.50553663276676
2017-05-25,144.014,143.63625446773668,145.89102,138.797975,56.16392057456695,142.3953,1.9418503411383028,146.2790006822766,138.51159931772338
2017-05-26,145.844,143.9306205387051,145.86704,138.89219500000002,73.79004178272984,142.6495,2.046458365595499,146.74241673119099,138.556583268809
2017-05-28,145.921,144.19600446687778,145.8495,138.98469,72.6546181091636,142.93175000000002,2.090677978050493,147.113105956101,138.75039404389904
2017-05-29,145.857,144.41747053796075,145.84338,139.090005,71.95110827328287,143.23015,2.0591983947541213,147.34854678950825,139.11175321049177
2017-05-30,144.258,144.39620779956599,145.8091,139.18825,62.04628501827048,143.4141,1.972398884076274,147.35889776815253,139.46930223184745
2017-05-31,143.964,144.3385800929572,145.77132,139.29388500000002,64.81465773178387,143.5347,1.925738084068458,147.3861761681369,139.68322383186307
2017-06-01,143.573,144.23650274722957,145.69932,139.39526,58.79629629629638,143.5856,1.9118840914025035,147.409368182805,139.761831817195
2017-06-02,144.268,144.2407023809323,145.61468000000002,139.498665,43.37574850299391,143.7801,1.7602494111586282,147.30059882231726,140.25960117768275
2017-06-04,144.312,144.25020873014134,145.50178,139.59885500000001,42.46419064520221,143.9491,1.6298386390941593,147.2087772781883,140.68942272181167
2017-06-05,145.099,144.36338089945582,145.41886,139.70256500000002,55.18207282913159,144.15185000000002,1.496163841123128,147.1441776822463,141.15952231775375
2017-06-06,146.194,144.60746344619506,145.33586,139.81133,58.81848265718838,144.397,1.4014196185936092,147.1998392371872,141.59416076281278
2017-06-07,146.708,144.88753498670238,145.26033999999999,139.921315,60.85284865431671,144.70884999999998,1.153890411429782,147.01663082285955,142.4010691771404
2017-06-08,145.374,144.95239698847539,145.15582,140.026745,58.65244244806289,144.8958,0.905906443415198,146.70761288683042,143.0839871131696
2017-06-09,143.972,144.821677390012,145.00206,140.12347499999998,50.13730874852893,144.8279,0.922391964867836,146.67268392973568,142.98311607026432
2017-06-11,144.286,144.7502537380104,144.86746,140.21982,51.30268199233713,144.76715,0.9157140598922369,146.59857811978446,142.9357218802155
2017-06-12,143.058,144.5246199062757,144.69526,140.30623500000002,35.84061801179095,144.70395,0.9887595351912877,146.68146907038258,142.7264309296174
2017-06-13,143.397,144.37427058543892,144.53546,140.398375,37.504950495049464,144.63605,1.0308036453533693,146.69765729070676,142.57444270929327
2017-06-14,141.733,144.02210117404707,144.31495999999999,140.484515,32.37606837606833,144.48045,1.2158683046371261,146.91218660927424,142.04871339072574
2017-06-15,141.761,143.72062101750745,144.11818000000002,140.566345,37.67400533122706,144.37685,1.3543290541270745,147.08550810825415,141.66819189174583
2017-06-16,141.168,143.38027154850647,143.91832,140.64486499999998,36.59378596087454,144.23805,1.5316655356730198,147.30138107134601,141.17471892865396
2017-06-18,141.272,143.09916867537228,143.74318,140.72512,38.65496499359023,144.10095,1.6693098629169125,147.43956972583385,140.76233027416617
2017-06-19,140.902,142.8062128519893,143.55442000000002,140.80039499999998,32.854523227383694,143.85385000000002,1.7609686710833194,147.37578734216666,140.33191265783339
2017-06-20,141.9,142.68538447172406,143.43148,140.882385,38.802228412256184,143.6528,1.7419771162948279,147.13675423258968,140.16884576741035
2017-06-21,141.814,142.56919987549418,143.3294,140.956245,33.687555864534716,143.45065,1.7069609274688646,146.86457185493774,140.03672814506226
2017-06-22,141.381,142.4107732254283,143.24698,141.025825,24.417986605719165,143.3068,1.7558680144649685,146.81853602892994,139.79506397107008
2017-06-23,141.772,142.32560346203786,143.17043999999999,141.09535,23.416630762602182,143.1972,1.7809198273896467,146.75903965477931,139.6353603452207
2017-06-25,141.769,142.2513896670995,143.10854,141.168855,27.335596630202346,143.107,1.8063869434548903,146.7197738869098,139.4942261130902
2017-06-26,139.964,141.9464043781529,143.01148,141.223845,26.017233125897405,142.8918,1.9139645984764544,146.7197291969529,139.06387080304708
2017-06-27,141.575,141.89688379439917,142.94012,141.28172,35.95773334714585,142.75494999999998,1.9049020550895241,146.56475411017902,138.94514588982094
2017-06-28,141.144,141.79649928847928,142.89064,141.335185,39.19376693766937,142.55720000000002,1.8533451009373596,146.26389020187474,138.8505097981253
2017-06-29,141.281,141.7277660500154,142.86854,141.37939,37.77443956551884,142.31154999999998,1.661615684082688,145.63478136816536,138.9883186318346
2017-06-30,140.533,141.56846391001335,142.864,141.42868,42.24605841302648,142.0028,1.3452900919837287,144.69338018396746,139.31221981603255
2017-07-02,140.555,141.43333538867824,142.86958,141.47811,42.20124159337824,141.76185,1.1228793005906106,144.00760860118123,139.5160913988188
2017-07-03,139.875,141.22555733685448,142.8693,141.52981,41.731679242869916,141.55700000000002,1.070967835779305,143.69893567155862,139.41506432844142
2017-07-04,140.356,141.1096163586072,142.86484000000002,141.572935,44.41190824792586,141.3605,0.8889729437657239,143.13844588753145,139.58255411246856
2017-07-05,142.32,141.27100084412626,142.88019999999997,141.62584999999999,57.24208375893771,141.3236,0.82803148936443,142.97966297872887,139.66753702127113
2017-07-06,142.442,141.4271340649094,142.87794,141.696595,53.04016154363923,141.27585000000002,0.7230533412004853,142.721956682401,139.82974331759905
2017-07-07,141.075,141.38018285625483,142.89188000000001,141.760595,46.37567435017164,141.24295,0.716094045213061,142.67513809042612,139.8107619095739
2017-07-09,141.282,141.3670918087542,142.89888,141.819615,49.50346072825766,141.219,0.7057918285683217,142.63058365713664,139.80741634286335
2017-07-10,140.802,141.29174623425362,142.89404000000002,141.87473,45.17796778683638,141.20069999999998,0.7119022035217182,142.62450440704342,139.77689559295655
2017-07-11,141.624,141.33604673635313,142.9007,141.92807499999998,49.33345591615331,141.2183,0.7180820287478705,142.65446405749574,139.78213594250425
2017-07-12,139.971,141.15404050483937,142.8907,141.968605,50.03263403263406,141.17175,0.768099765662413,142.70794953132483,139.63555046867518
2017-07-13,139.642,140.95243510419414,142.85084,142.012765,39.764905220798624,141.05884999999998,0.8196413384492379,142.69813267689847,139.4195673231015
2017-07-14,139.755,140.79277709030157,142.73934,142.05617,42.38904109589045,140.95589999999999,0.8485971643713327,142.65309432874264,139.25870567125733
2017-07-16,139.868,140.66947347826135,142.62668,142.098995,42.23711680035164,140.88025,0.8757127548220438,142.63167550964408,139.1288244903559
2017-07-17,139.948,140.57327701449316,142.5392,142.138995,46.531483457844345,140.78905,0.8729293378951203,142.53490867579023,139.04319132420977
2017-07-18,140.861,140.6116400792274,142.46132,142.193555,51.64092664092655,140.74365,0.8423575484818359,142.4283650969637,139.05893490303632
2017-07-19,140.618,140.61248806866377,142.37678,142.23602,54.180263305952465,140.77635,0.8229698002453719,142.42228960049076,139.13041039950926
2017-07-20,141.116,140.67962299284193,142.32244,142.28598,54.267744833782636,140.7534,0.8057455782396511,142.3648911564793,139.1419088435207
2017-07-21,142.682,140.94660659379633,142.2972,142.34058000000002,52.12790971079234,140.8303,0.9114462249980927,142.65319244999617,139.00740755000382
2017-07-23,142.692,141.1793257146235,142.27076,142.398705,51.48915892304026,140.90085,0.9986095741527774,142.89806914830555,138.90363085169443
2017-07-24,143.368,141.4711489526737,142.22124,142.46375,64.88381150201218,141.0426,1.1354770571786412,143.3135541143573,138.7716458856427
2017-07-25,143.213,141.70339575898387,142.16708,142.532035,62.619265455495885,141.1755,1.2272452892599122,143.62999057851982,138.72100942148018
2017-07-26,143.224,141.90614299111937,142.11442,142.58769,66.86159844054582,141.34295,1.2682509910606934,143.8794519821214,138.8064480178786
2017-07-27,143.326,142.09545725897013,142.09578,142.638685,63.169297431135874,141.49145000000001,1.3194520982151363,144.1303541964303,138.85254580356974
2017-07-28,144.022,142.35232962444078,142.09694,142.68606499999999,86.79382379654851,141.57655,1.4262662139897095,144.4290824279794,138.72401757202059
2017-07-30,144.31,142.613352341182,142.11168,142.74469,92.71595900439246,141.66995,1.542362250954212,144.75467450190843,138.58522549809157
2017-07-31,143.615,142.74690536235775,142.09861999999998,142.814945,81.92193185577257,141.79694999999998,1.5944875261548106,144.9859250523096,138.60797494769037
2017-08-01,143.867,142.89625131404338,142.08972,142.89399,82.32821341956355,141.9262,1.654201050598184,145.23460210119637,138.61779789880362
2017-08-02,143.803,143.01715113883762,142.0638,142.96327499999998,81.24493434916533,142.07625000000002,1.682721694946093,145.4416933898922,138.71080661010782
2017-08-03,144.504,143.21539765365927,142.03,143.0372,80.57747188181989,142.22025,1.7632836257243258,145.74681725144865,138.69368274855134
2017-08-04,142.809,143.16121129983804,141.95202,143.09708999999998,64.7860709947362,142.36214999999999,1.6852143788379776,145.73257875767595,138.99172124232402
2017-08-06,142.801,143.1131831265263,141.90056,143.16163,62.17661511779148,142.5201,1.5602532149454265,145.64060642989088,139.39959357010915
